issue_id,issue_state,issue_title,comment_id,author,created_at,comment_body,source_project
13581,closed,[Bug]: Failed to launch the browser proccess using Same userDataDir & Different Profile Directory (concurrent),2631630071,OrKoN,2025-02-03T17:28:56Z,"```
& 'C:\Program Files\Google\Chrome\Application\chrome.exe' --user-data-dir='C:\{{path_to}}\chrome-data' --profile-directory=profile1

& 'C:\Program Files\Google\Chrome\Application\chrome.exe' --user-data-dir='C:\{{path_to}}\chrome-data' --profile-directory=profile2
```

this does not actually launch a second browser process. In the second command, you should see the output like `Opening in existing browser session.` indicating that it detected the previously launched process and handled the command there closing the second process. Puppeteer on the hand always launches a new process and the browser instance as alive as long as the process is alive and does not support switching between profiles. Each Chrome browser process wants a singleton lock of the user-data dir, that's why you see a failure. You can start the two profiles via the commands and connect the browser instance using https://pptr.dev/api/puppeteer.puppeteer.connect/  or you can create temporary profiles using https://pptr.dev/api/puppeteer.browser.createbrowsercontext/. For now, we do not have plans on changing this behavior. ",puppeteer
13581,closed,[Bug]: Failed to launch the browser proccess using Same userDataDir & Different Profile Directory (concurrent),2631671836,OrKoN,2025-02-03T17:48:28Z,"Forgot to mention that you can achieve the behavior similar to the behavior via direct commands by supplying all args yourself and setting https://pptr.dev/api/puppeteer.launchoptions/#ignoredefaultargs on the launch process but the result will be the same, the commands will be handled by the first process and the second process will be closed.  ",puppeteer
13581,closed,[Bug]: Failed to launch the browser proccess using Same userDataDir & Different Profile Directory (concurrent),2631702033,harimayco,2025-02-03T18:02:59Z,"I see now, thanks for the explanation @OrKoN 
I think I need to find another way to achive this. maybe I can copy entire userDataDir first to temporary folder then launch the puppeteer then delete it after job done.
is it possible if I copy userDataDir for Browser2 while Browser1 still in running state, then launch with temp userDataDir for Browser2? ",puppeteer
13581,closed,[Bug]: Failed to launch the browser proccess using Same userDataDir & Different Profile Directory (concurrent),2631713500,OrKoN,2025-02-03T18:08:19Z,"> is it possible if I copy userDataDir for Browser2 while Browser1 still in running state, then launch with temp userDataDir for Browser2?

I am not sure if it can lead to the corruption of the copy as I do not think the browser ensures atomic updates to the user data. The safest way is to copy a profile ahead of time. Btw, also forgot to mention that `headless: 'shell'` does not have this restriction but it is technically a different browser implementation from Chrome (see https://developer.chrome.com/docs/chromium/headless for details). ",puppeteer
13581,closed,[Bug]: Failed to launch the browser proccess using Same userDataDir & Different Profile Directory (concurrent),2649725088,harimayco,2025-02-11T03:25:35Z,"Thanks @OrKoN 

I have another stupid question.
if I create new **empty** folder for userDataDir & profile path for example:

`C:\Documents\UserDataDirEmpty\ProfileEmpty`

then I use this path for puppeteer
```
userDataDir: ""C:\Documents\UserDataDirEmpty"", 
args: [
            ...
            ""--profile-directory=ProfileEmpty"", // using profile 2
        ]
```

it can run and the folder will be filled up with some files from chrome. but on finish the userDataDir folder gets deleted entirely including the folder ""ProfileEmpty"".
I don't know if this behaviour done by puppeteer or chrome itself. is there a way I can keep this userDataDir instead of getting deleted after run ?
",puppeteer
13581,closed,[Bug]: Failed to launch the browser proccess using Same userDataDir & Different Profile Directory (concurrent),2649972381,OrKoN,2025-02-11T07:00:46Z,"That could be a bug, could you please post a minimal that demonstrates the issue? you could use Node's fs module to create a folder and assert that it still exists after the browser is closed.",puppeteer
13581,closed,[Bug]: Failed to launch the browser proccess using Same userDataDir & Different Profile Directory (concurrent),2650350603,harimayco,2025-02-11T10:11:42Z,"> That could be a bug, could you please post a minimal that demonstrates the issue? you could use Node's fs module to create a folder and assert that it still exists after the browser is closed.

Sorry I couldn't replicate it with simple code. 
I have tried with fresh project using same parameters, it works normally without userdatadir getting deleted.
but if I run in my project which using electron & puppeteer it gets deleted.

but I have a workaround for this problem, I have to define parameter `--user-data-dir=` in args to avoid the deletion.
so this is my final code

```
userDataDir: ""C:\Documents\UserDataDirEmpty"", 
args: [
            ...
            ""--profile-directory=ProfileEmpty"",
            ""--user-data-dir=C:\Documents\UserDataDirEmpty""
        ]
```

if I removed the args ""--user-data-dir"" it launches the browser using the correct userdatadir from userDataDir param but the folder gets deleted once job done.
maybe electron causing this issue but I'm not really sure.",puppeteer
13581,closed,[Bug]: Failed to launch the browser proccess using Same userDataDir & Different Profile Directory (concurrent),2650375869,OrKoN,2025-02-11T10:22:27Z,"If you are running Electron, it might behave differently than Chrome. We do not really support Electron explicitly so I cannot say for sure if it is expected. It is possible that electron cleans the userDataDir. Puppeteer should only delete the user data dir if a custom userDataDir was not provided and Puppeteer generated its own user data dir folder. Duplicating the user-data-dir in the args should not matter because what `userDataDir` does is adding adding that argument.",puppeteer
13581,closed,[Bug]: Failed to launch the browser proccess using Same userDataDir & Different Profile Directory (concurrent),2650530447,harimayco,2025-02-11T11:26:58Z,"I mean I'm running my puppeteer script under electron main proccess but I'm still using chrome as executablePath.
but it's ok for now, will check if I can find the root cause of this behaviour. 

many thanks @OrKoN ",puppeteer
11521,closed,Fix ng-schematics release-please,1860508418,Lightning00Blade,2023-12-18T13:31:21Z,Opened https://github.com/googleapis/release-please/issues/2172,puppeteer
13602,closed,chore(deps-dev): Bump the dev-dependencies group with 9 updates,2647234127,dependabot[bot],2025-02-10T08:17:39Z,"Looks like these dependencies are updatable in another way, so this is no longer needed.",puppeteer
13600,closed,[Bug]: Zombie Chromium Instances,2647125760,OrKoN,2025-02-10T07:14:45Z,Thanks for reporting! You probably need to use an init process (either as an entrypoint script or the --init flag in docker run). It does not appear that you are using it? Related https://pptr.dev/guides/docker#usage,puppeteer
13600,closed,[Bug]: Zombie Chromium Instances,2647132618,anschm,2025-02-10T07:19:16Z,Thats for your answer. I fixed this issue by using dump-init in my Dockerfile.,puppeteer
441,closed,How to set Value for  a Input Element,323750734,jsnanigans,2017-08-21T14:01:25Z,"Hi there,
I think you should use the `page.focus()` and `page.keyboard.type()` function for this.
Try this code:
```javascript
// ...
await page.focus('#lst-ib')
page.keyboard.type('China')
// ...
```

edit: updated `page.type()` to `page.keyboard.type()`",puppeteer
441,closed,How to set Value for  a Input Element,323843656,hzoo,2017-08-21T20:24:50Z,"You can also use `page.evaluate`:

```js
    await page.evaluate((a, b) => {
      document.querySelector('#a').value = a;
      document.querySelector('#b').value = b;
      document.querySelector('#c').click();
    }, a, b);
```",puppeteer
441,closed,How to set Value for  a Input Element,421522237,alexander-elgin,2018-09-15T01:51:10Z,"I like the @jsnanigans 's answer but instead of 
> page.type('China')

I used
```
await page.keyboard.type('China')
```",puppeteer
441,closed,How to set Value for  a Input Element,435735649,hackhat,2018-11-05T02:19:48Z,"The problem with this is that you will prepend this string to the input (if has any value in the input already). You first need to delete the text that is there (as the question asks how to set a value, not how to prepend a value to an input box).

You could use ""CTRL+A"", but that won't work on MAC.

A cross-OS solution could be:

    const setTextInputValue = async (page: puppeteer.Page, selector: string, value: string | number) => {
      await page.waitFor(selector);
      await page.evaluate((data) => {
        return document.querySelector(data.selector).value = data.value
      }, {selector, value})
    }
    await setTextInputValue(page, `.mySelector`, `value`)


Or you can set to empty and then use the type function


",puppeteer
441,closed,How to set Value for  a Input Element,435744396,ParableYields,2018-11-05T03:23:14Z,"I’m just trying to learn it not easy when no one helping

On Sun, Nov 4, 2018 at 9:20 PM Hack Hat <notifications@github.com> wrote:

> The problem with this is that you will prepend this string to the input.
> You first need to delete the text that is there (as the question asks how
> to set a value, not how to prepend a value to an input box).
>
> You could use ""CTRL+A"", but that won't work on MAC.
>
> A cross-OS solution could be:
>
> const setTextInputValue = async (page: puppeteer.Page, selector: string, value: string | number) => {
>   await page.waitFor(selector);
>   await page.evaluate((data) => {
>     return document.querySelector(data.selector).value = data.value
>   }, {selector, value})
> }
> await setTextInputValue(page, `.mySelector`, `value`)
>
> Or you can set to empty and then use the type function
>
> —
> You are receiving this because you are subscribed to this thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/GoogleChrome/puppeteer/issues/441#issuecomment-435735649>,
> or mute the thread
> <https://github.com/notifications/unsubscribe-auth/AqjwhxaJDboCRcFa6SGCPTl_yMjjb4VVks5ur6BcgaJpZM4O9HE7>
> .
>
-- 
Sent from Gmail Mobile
",puppeteer
